tweet,label,,,,,,,,,,,,,,,,,,,,,,,,,,
adam nişanlı. evlenmeden evvel erkek erkeğe antalya'ya tatile gidiyorlar. barda tanıştığı kadın buna boyun çok hoş futbolcu kasları mı bunlar diye övgüler yardırmış. artık sonra ne olmuştur bilemem ama nişanlıyken de aldatmış olunuyor. iğrenç ya bu erkekler,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
bir kadın sizi ne daha iyi yapar ne de daha kötü siz neyde iyiyseniz sadece onu geliştirir...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
kadınlarla uğraşmaktan bıkmadılar. kadın kadar taş düşsün başlarına,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
bir kadın düşünün binlerce kez affetmiş kendi sınırlarını aşıp kabul etmeyeceği onlarca şeyi kabul etmiş... ve yine aynı kadını düşünün. yeni kanatlarıyla uçmayı beklerken ellerindeki kırık kanatlarla bir köşede öylece... neyse,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
htş öso terör örgütlerine verdiğiniz desteği #ensar iha fıkıh der türgev vb. sapık kurumlara ve gereksiz saraylara harcadığınız paralar ile işgal ve savaşa harcadığınız paralar yandaş firmalara peşkeş çektiklerinizi yurtdışındaki banka hesapları vs. getirin bu iş tamamdır!,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
lamı cimi yok. #susamam şarkısındaki virgülden bile rahatsız olanları kafanıza kazıyın. katil sapık pislik kim varsa ancak onlar rahatsız olur,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
konya'da 6'ncı sınıftaki 9 kız öğrencisini öpüp taciz ettiği gerekçesiyle yargılanan 3 kız babası sapık matematik öğretmeni 23 yıl hapis cezasına çarptırıldı,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hiç ummazdım bunlar böyle badaksa sıradan erkek tr vatandaşını düşünemiyorum herkes sapık demek,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
hangi mahkum af bekliyor devleti dolandıran tecavüz cinayet çocuk yaşta evlilik yapan hırsız terörist sevici sapık gasp kutsal değer sömüren kazayla hayata mal olan. kim af istiyor. cezaevinden izinli çıkmak ne demek nasıl olur? delirmemek elde değil.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
85 yaşındaki sapık vatandaş ihbarıyla yakalandı,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
çünkü benim öğrencilerimden üzülerek söylüyorum ama belki bir bilim adamı çıkmayacak. ama bunu da gururla söylüyorum canlı bomba çıkmayacak kısa etek giydi diye birinin yüzüne kezzap atacak biri de çıkmayacak tecavüzcü bir sapık da çıkmayacak başkasına saygı duyan bireyler çıkacak,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
daha birkaç hafta önce trabzon'da kürdistan bayrağı açan turist saldırıya uğramıştı. bu pislik sapık dört nala koşuyor.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
zalimlerin zulümlerine haksızlıklarına karşı gelmek için... yüreklerdeki kabe'yi yıkmaya çalışan modern ebreheler için... sapık kayuncuları gözlüklüler bir ebabil kadar da mı yüreğiniz yok...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
eski sevgilimin hala beni takip etmesi ama aradan neredeyse bir sene geçmesi? ve annemi araması amk sapık mısın,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
bir de internetin hayatımıza girmesinin de etkisi büyük tabi ki o dönemlerde sapık biri kendinin tek olduğunu düşünerek toplumdan uzak yaşamaya çalışırken zamanla kendi gibilerin örneklerinin çokluğunu gördükçe cesaret kazanmaya başladı.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
çocuklara ibadet etmeyi öğretmeden önce ahlaklı olmayı öğretelim. yoksa çocuklarımız namaz kılan bir hırsız oruç tutan bir sapık hacca giden bir yalancı kurban kesen bir tefeci şehadet getiren bir terörist olabilir. #camii #imam #pazartesi #istanbul,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
adli mahkumlara af çıkartan şerefsiz vatan hainidir. kader mahkumu dedikleriniz katil ırz düşmanı sapık uyuşturucu satıcısı alçaklardır.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
artan taciz tecavüz olaylarını müslümanlara bağlamaya çalışan sapık sözüm sana islam karşıtlarının işlediği cinsel suçların binde birini işlemez müslüman ve benim dinimizde tecavüzün cezası idamdır senin dininde 6-7 sene yatar kaldığı yerden devam eder. #annelernöbette,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
sıfatsız boş konuşan bir sapık işte.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
belki yüzlerce kızı 17 yaşında evlendi diye kocasız bıraktılar eşlerini hapse attılar. bu kızlarımız 16 yaşında teknede dj sevgilisiyle eğlenseydi (!) dünya starı olurdu. bunlar müslümanlara sapık diyen anonim çocuklar işte... mahkum ekimde af bekliyor,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
en çok korktuğum ümmetimin başına gelecek sapık devlet reisleridir. camiu's sağir.c.1 hds449 #okullaraçılıyor,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
çağdaşlık adı altında erkek erkeğe evliliği kürtajı savunanlar tecavüz vakalarını müslümanlara yıkmaya çalışıyor! her akşam travestiye giden adamlar eli eşinden başkasına değmemişleri sapık gibi göstermek istiyor? yemezler sapık olan sizsiniz! mahkum ekimde af bekliyor,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
ya da şu bapdeki sapık çocuğa,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
yaşlı deyip hürmet ettiğimiz edeceğimiz insanlar bildigimiz potansiyel sapık çıkıyor. yaşınızdan utanın bari pislikler.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
sapık üfürükçü büyünün bozulması için diyerek genç kıza tecavüz etti!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
5 yaşındaki kıza tecavüz eden sapık kim? çocuğa ne oldu durumu nasıl,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
tanımadığın bir kızı sapık gibi takip edip erkek arkadaşı olduğunu bildiğin halde kavgalılar diye takip etmek sapıklık ne zamandan beri azim hırs oldu aq,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bu kız sapık gibi yaa bir rahat bırak çocuğu... sinir olmaya başladım buna...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
s.medyadan önce ülkede kim varsa kadının kadın erkeğinin adam hepsinin delikanlı olduğunu sanıyordum yanılmışım. ülkenin yarısı sadece kendine müslüman karaktersiz din düşmanı sapık vatan haini puştlardan oluşuyormuş. çoğu ünlüyü birebir tanıyorum hepsi yüz yüze kıvıranlardır.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
2 evladı resulün katledilişi karşısında derin bir üzüntü duymuştur fakat yas tutmak caiz değildir. zira bu allah-u teala'nın takdirine karşı gelmektir. hiç kimse kraldan fazla kralcı olmamalı ve şia'nın sapık akidesinden dökülen sapkınlıklar konusunda çok dikkatli davranmalı.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
yazıklar olsun. dün yaygara koparıp ensar vakfı üzerinden twit atanlar metrodaki sapık cehapeli çıkınca sus pus ne oldu cehapeli olunca taciz meşru mu oldu. tevfik göksu,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
düşmanına aşık olmuş bir milletten daha sapık kim olabilir ki,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
"kendilerinden biri metrobüste tacizde bulunsa ""suçun şahsiliği""nden dem vururlar mümkünse görmezden gelirler. karşı tarafta münferit bir vaka oldu mu 1,5 milyar müslümana sapık derler. tehlikenin farkında mısınız? mahkum ekimde af bekliyor",hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu 9 yıl 8 ay cezaya çarptırılmış... suç sosyal medya paylaşımları... bu ceza katil tecavüzcü sapık hırsız olanlara bile verilmiyor! hale bak şaka gibi,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
iyi arkadaşlar edinmiştim hepsi sapık oldu,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
keşke #canankaftancıoğlu için verilen ceza tecavüzcü sapık katil pedofililer için de uygulansaydı! atatürk'ün izinden giden bir insana bu haksızlık!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
sapık ruh hastası katillerin rahatça dolaştığı ülke burası!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
en çok eşini dövenler üniversite mezunu ve hatta sola yakın kesim. çocuk istismarı avrupanın icadı. nikahsız ilişki seküler kesimin en çok yaptığı şey zaten... ama sorsan müslümanlar sapık? #annelerleberaberizyasen,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
tv'de medyalarda yaşantıda sen yapınca sapık muamelesi diğerleri kahraman muamelesi farklarının malzemecisi olunması da müdahale gerektirmekte. demokrasi dışı uygulamalardır tümü,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bu twiti size yaşlı bir sapık olan üst komşumla aynı anda siteye giriş yaptığımız için araçta beklerken atıyorum. aynı asansöre binmek istemiyorum çünkü,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ümmetimi helak edecek düşmandan korkmuyorum. fakat sapık devlet başkanlarının getirecekleri felaketlerden korkuyorum. zira ona itaat etmiş olsanız sapıklığa düşersiniz karşı gelirseniz sizi öldürürler."" hadis #susamam",hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yoksa tarikat okullarında bunlara "kur'an" adı altında başka bir kitap mı öğretiliyor? resmen sapık bunlar.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
amk sapık bir hesap bana hello diye mesaj atmış niye böyle insanlar beni buluyor :(,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
susanların bahanesi fetö ulan amk evlatları kötü olan her şeye karşı çıksanıza. şu şarkıya laf atanların hepsi sapık pis lanet insan değilse yüzüme tükürün! #susamam,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
kasığımdan ısıran sivrisinek oğlum sen sapık mısın da oradan ısırdın koskoca yerden orasını mı buldun oldu olacak daha içeri girip ısırsaydın,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
masonlar bugün rotaryenler lionslar satanistler illuminati gibi üst alt cemiyetlerle insanlığı bir avuç sapık yahudiye hizmetkar eder duruma getirmede büyük mesafe almışlardır. insanlık bu sapık yapılara karşı birleşmelidir.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
erkek erkeğe evliliği çağdaşlık olarak sunup teyze kızıyla evlenen müslümanı sapık göstermeye çalışan güruh haddinizi bilin. ha bir de tecavüz olayları üzerinden müslümanları karalama çabanız boş. islamda tecavüzün cezası idamdır. #susamam,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
dün evde spor bir elbise giydim eşim bunu dışarıda da giysene çok yakıştı dedi ben de çok kısa bu rahatsız olurum dedim senin rahatsız olmana sebep olan sapık ruhlu insanlar kendi zihniyetlerinden rahatsız olsalar keşke dedi allah'ım şükürler olsun dedim,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
nerede sapık bayan var beni takip ediyor allah belanızı versin,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
lütfen spamlar mısınız aşırı sapık pis bir insan,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
aynen sapık ve işid meyilli hepsi.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
evde temizlikçi olduğu için tv'de sapık şeyler izleyemiyorum,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
allah'ın indirdiği kanunlara çöl kanunu diyenler bir çocuğa tecavüz eden sapık hapse girdiğinde de adaleti diğer mahkumlardan beklemesinler. alparslan hocanın duruşması,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
metro tacizcisi kendilerinden çıkınca halkı kutuplaştırmayı bırakın diyen elitistler milyonlarca müslümana bir olay üzerinden istismarcı sapık derken islam düşmanlığı yaptığının farkında mı acaba? #yenikapıisrafsergisi,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yok netflix yüzünden eşcinsel olacakmışız yok avm'lerde giyilen şortların ahlak sınırı olmalıymış geçeceksiniz bunları. bir ülkede çocuklara tecavüz ediliyor ve bu engellenemiyorsa ahlaka dair konuşacak hiçbir şey kalmamış demektir.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bosna'yı bataklığa çekme girişimi! eşcinsel sapkınlar ülkeyi karıştırma hazırlığında,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
tapeler konusunda hep aynı örneği verdim. benim dostlarımla konuşmalarımı tapeye çevirin arkadaşlarımla eşcinsel ilişkiden tutun da swinger fantaziler bile çıkarabilirsiniz. amk'yi bağlaç olarak kullanabiliyoruz konuşmada ki benim gerçek konuşmalarım "montajlanmış" da değil,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bize saygınız ne kadar acaba eşcinsel,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
090919 milk'in eşcinsel haklarını savunması ve bunu amerikan devletine gösterip anti lgbt olan önergelerin kanunların kaldırılması için verdiği mücadele... penn harika bir iş çıkarmış oscar'ı da kucaklamış haliyle. hem umut hem de hüzün dolu film. sonu ağlatıyor iç çektire çektire,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
oradaki herhangi bir insan islam için iğrenç cümleler söylese evet buna kızabilirsiniz ama bunu sırf eşcinsel bir insan söylediği için ya da yürüyen sırf bir eşcinsel diye kızamazsınız ya. iğrençsiniz,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
bu bireylerin eşcinsel olması sizin islamınıza sizin dininize zarar mı veriyor anlamıyorum ya kafam almıyor bu aptal yorumlarınızı. bosna'da ilk defa bu yürüyüş yapılmış ve bir grup akıllı da onlara karşı yürümüş? kimsiniz abi siz kimsiniz peygamber mi sanıyorsunuz kendinizi,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ateistin ateist olduğunu kanıtlama çabası eşcinselin eşcinsel olduğunu kanıtlama çabası müslümanın müslüman olduğunu kanıtlama çabası yobazın yobaz olduğunu kanıtlama çabası kanıtlama çabası... kanıtlama çabası... kanıtlama çabası...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
anthony mackie #kristenstewart mcu'da eşcinsel kadın falcon kaptan amerika olmalı dedi. kardeşim evi de balkona katalım mı?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
istanbul sözleşmesi'nin hedeflediği şey ailenin yıkılması eşcinselliğin meşrulaştırılması ve eşcinsel evliliklerinin yaygınlaştırılmasıdır. bunlar müslüman bir toplumda olacak şey değil. mahkum ekimde af bekliyor,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
benimle araştırma yapacak doktor aranıyor! konu 1 bir babanın oğlu neden eşcinsel bir annenin kızı neden lezbiyen olur. 2 domatesin mi genlerini değiştirdiler yoksa insanların mı?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
türkiye'de eşcinsel komşulara bakış açısı olumlu yönde değişiyor. bu araştırmaya göre aşure komşuluk ilişkilerinizde hatırı sayılır bir araç.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
güzel kızlar dm lütfen artık eşcinsel değilim,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
artık hiçbir şeye şaşırmıyorum. bu aslında insanlığın bitmişliği düşüncesinin bir etkisi bu yine bu nesneyle evlenmiş en azından eşcinsel değil...,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
anthony mackey kristen stewart'tan eşcinsel captain america canlandırmasını istedi?!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
eşcinsel polat görmektense görmemek daha iyidir. teşekkürler pana film...,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
kürt ama iyi çocuktur alevi ama severim eşcinsel ama olsun ya "ama" sözcüğüne sığınan faşizme bakın hele...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
naziler ve ırkçılar alt ve istenmeyen sınıflara ait çocukları engelli çingene eşcinsel ve fuhuştan doğan çocukları çocukluk çağı şizofrenisi tanısı koyarak öldürmüşlerdir çocuk psikiyatrisi nazi bilimidir,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
sakal bir kez daha eşcinsel erkekleri kalbinden vurdu!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bunun seyredeni çoktu netflix'e geçerse resmen eşcinsel sayısı ikiye katlanacak.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
eşcinsel aktif erkekler birbirleriyle kesişirken acaba o da aktif midir diye düşünüyorlar mıdır götü siktirmemek için,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
kendi çocuklarını ve torunlarını vakıflara göndermiyorlar... ailemizde eşcinsel istemiyoruz politikası mı veya politikada önümü kapama bakış açısı mı anlamadım,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
memati eşcinsel bir zenci olur diyenler?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
arkadaşlar sağda solda netflix ve içerikleri hakkında paylaşımlar görüyorum. netflix kurtlar vadisi de yayınlar eşcinsel filmler de yayınlar gerekirse kandil gecesi programı da yayınlar. para getirecek olan ne varsa yayınlar. yani ideolojileri para.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
kurtlar vadisi netflix'te yeni bölümleriyle yer alacakmış. eşcinsel bir etnik azınlık bekliyoruz artık karakter olarak,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
nedir kardeşim bu aşı olayından çektiğimiz? en sonunda eve polis geldi? tutanaklar tehditler aşağılamalar? ben neden erkek çocuğuma kız cenin dna'sı verdireyim damardan? nesilleri eşcinsel yapmaktan nasıl bir çıkarınız var? #annelernöbette,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
eşcinsel olduğumu belli etmek için uğraşıyorumdur,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bir ırak'ta yaşanılanlar bir suriye'de yaşanılanlar vs islam ülkelerinde yaşanılanlar kötü yola düşürülen bir müslüman kadın eşcinsel olan bir müslüman erkeğin emperyalizme siyonizme boyun eğmiş islam devletlerin durumu hz. hüseyin'in durumundan ölüm şeklinden çok daha acınasıdır.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
kötü kalpli bir eşcinsel hiç görmedim. ne tuhaf bir durum.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bir ay önce biri dm'den kardeşin eşcinsel kardeşini siktim yazmıştı ne var ben de kadınlara siktiriyorum yazdım. neden bu kadar acizsiniz,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hala diyorlar ki wendy'nin eşcinsel olmasının olay örgüsüne ne katkısı var sonxpwkfpe lan dizideki hetero karakterlerin hetero olmasının ne kadar katkısı var diziye? o zaman hiçbir karakterin fbi dışında hayatı olmasın. salak mısınız ya argümanlara bak,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ilk işimdeki menajerlerimden biri eşcinsel diğeri biseksüel kız arkadaşı ve kocasıyla aynı evde yaşıyor ikinci işimdeki patronumun kız kardeşi eşcinsel ve karısı var. lgbti'nin hiç bu kadar içinde olmamıştım.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
çarşaflı arkadaşım da var eşcinsel arkadaşım da şort giyen de var muhafazakar giyinen de. bilirsiniz ben de açık giyinirim. insanların kıyafetleri sizi ilgilendirmez bir özgür kadınlarız biz istediğim gibi giyineceğiz nefsine sahip çıkacak olan sizsiniz. #özgürkadınlar,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
of espriye bak netflix dizileri siyahi ve eşcinsel karakterler bulunduran bir diversity içeriyor ya hani ona şey yapmış,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
netflix'e şöyle söyleyeyim olur da düşünmeden birini eşcinsel yapayım falan dersiniz polat'ın sağ koluyla düşmanının sağ kolu arasında bir ilişki falan olur bu millet bunu kaldıramaz. babam 3 yıldır kvp'nin geri dönmesini bekliyor böyle bir şeyle karşılaşırsa... devam edemeyeceğim kötü oldum,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
lütfen müzik dinlerken şu algıyı kafanızdan çıkarın ahmet kaya dinleyen pkk'lı ya da zeki müren dinleyen herkes eşcinsel değildir müzik evrenseldir sanatçılar siyasi cinsel yönelimi vs. önemli değildir,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
her gün başka arabayla gittiğim beşiktaş barlarında sigara içiyorum kara çara makyajlar yapıyorum bütün arkadaşlarım eşcinsel ya da eski fakbadim kasası,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
şuan sigara içmeyen kalmadıysa ileride de eşcinsel olmayan kalmayacak rez alın ileride görürsünüz,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
her türlü tercihe saygı duymamız lazım de mi eşcinsel olsun gay olsun ama iş bir kadının inanış gereği yaptığı bir harekete gelince yoruma bak işte sizin modernlikten anladığınız bu. eğer o kadın başka bir kadınla ilişki yaşasaydı ondan moderni olmayacaktı yere göğe sığdıramazdınız,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
